39280,4,Block Ditch,469,base,0.802,22.7101,16,4.58,47.6,7.41,915,0.042,,0.007,0.015,,0.016,1.8,90,,,,,,,3.53187475,,
39280,5,Salt Creek Headwaters,4916,base,2.524,71.4717,19.31,5.8,64.5,7.79,683,0.042,,0.21,0.051,0.879310345,0.058,31,1300,,,,1.29678252,5.42987757,0.358158983,191.429801,,
39280,6,Sager's Lake Outlet,3556,base,1.921,54.3966,20.17,7.39,83.7,7.86,947,0.11,,0.007,0.015,,0.046,25,1100,,,0.516985286,,,0.216193847,117.496656,,
39280,7,Beauty Creek,2092,base,1.219,34.5182,13.94,8.59,85.3,7.68,912,0.042,,0.12,0.015,,0.016,4,200,,,,0.357884698,,,11.9294899,,
39280,8,Pepper Creek,1937,base,1.751,49.5827,15.89,8.59,89,8.08,776,0.042,,0.007,0.015,,0.016,15,1000,,,,,,,64.2591792,,
39280,9,Unnamed Tributary (Mallards Landing),1937,base,0.456,12.9124,18.84,7.17,79,8.14,771,0.1,,0.26,0.069,1.35294118,0.051,4.2,0,,,0.111563136,0.290064154,1.5093836,0.056897199,4.68565171,,
39280,10,Butternut Springs Outlet,1176,base,0.936,26.5045,20.11,7.69,87,8.29,608,0.042,,0.007,0.015,,0.016,7.6,430,,,,,,,17.4039149,,
39280,11,Squirrel Creek,1576,base,0.055,1.5574,16.08,5.04,52.4,7.36,715,0.21,,2.8,0.015,,0.037,10,170,,,0.028257466,0.376766208,,0.004978696,1.3455936,,
39280,12,Robbin's Ditch,1403,base,0.041,1.1609,20.9,2.45,28.1,7.55,814,0.47,,0.41,0.12,0.705882353,0.17,9,5100,,,0.047141827,0.041123722,0.070801242,0.017051299,0.90271584,,
39280,13,Damon Run,7014,base,2.013,57.0018,19.01,6.51,72.1,7.85,699,0.11,,0.71,0.015,,0.056,10,4500,,,0.541745107,3.49671842,,0.275797509,49.2495552,,
39280,14,Salt Creek (Lenburg),44335,base,26.337,745.7807,20.82,7.56,86.8,8.18,975,0.042,,4.1,0.12,0.923076923,0.13,18,430,,,,264.185355,59.4788792,8.37660882,1159.83814,,
39280,15,Salt Creek (ST 130) Fixed Station,,base,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
39280,16,Salt Creek (US 20) Fixed Station,,base,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
39287,1,Lake Louise Outlet,1828,base,2.257,63.9111,14.32,7.53,75.6,7.58,849,0.14,,2.8,0.015,,0.11,8.4,210,,,0.773068666,15.4613733,,0.607411094,46.3841199,,
39287,2,Clark Ditch,2716,base,1.685,47.7138,19.05,7.08,78.3,8.04,770,0.21,,0.23,0.085,0.607142857,0.14,42,1100,,,0.865719187,0.948168634,2.50292962,0.577146125,173.143837,,
39287,3,Unnamed Tributary (Weblos),980,base,0.217,6.1447,16.85,6.61,70,7.66,1061,0.1,,0.007,0.089,0.988888889,0.09,6.4,370,,,0.053090208,,0.525003168,0.047781187,3.39777331,,
39287,4,Block Ditch,469,base,0.861,24.3808,14.74,4.9,49.6,7.45,932,0.12,,0.007,0.065,2.5,0.026,18,130,,,0.252780134,,5.2662528,0.054769029,37.9170202,,
39287,5,Salt Creek Headwaters,4916,base,2.991,84.6956,17.07,6.35,67.5,7.8,689,0.042,,0.2,0.015,,0.05,16,940,,,,1.46353997,,0.365884992,117.083197,,
39287,6,Sager's Lake Outlet,3556,base,1.734,49.1014,19.44,7.24,80.8,7.92,894,0.1,,0.007,0.015,,0.065,18,250,,,0.424236096,,,0.275753462,76.3624973,,
39287,7,Beauty Creek,2092,base,1.025,29.0247,13.54,8.71,85.9,7.71,915,0.31,,0.12,0.015,,0.016,3.2,140,,,0.777397565,0.30092809,,,8.02474906,,
39287,7,Beauty Creek (Duplicate),2092,base,1.025,29.0247,13.54,8.71,85.9,7.71,915,0.23,,0.13,0.078,2.6,0.03,2.4,170,,,,,,,,,
39287,8,Pepper Creek,1937,base,2.027,57.3982,15.45,8.53,87.6,8.09,781,0.23,,0.007,0.015,,0.034,8.8,700,,,1.14061703,,,0.168612952,43.6409994,,
39287,9,Unnamed Tributary (Mallards Landing),1899,base,0.55,15.5742,17.49,7.68,82.4,8.16,796,0.29,,0.27,0.069,0.92,0.075,5.6,430,,,0.390227155,0.363314938,1.23796201,0.100920816,7.53542093,,
39287,10,Butternut Springs Outlet,1176,base,0.955,27.0425,19.44,8,89.2,8.33,621,0.18,,0.007,0.065,3.25,0.02,7.6,300,,,0.42056496,,7.593534,0.04672944,17.7571872,,
39287,11,Squirrel Creek,1576,base,0.22,6.2297,16.98,7.93,84,7.55,715,0.042,,2.5,0.015,,0.041,4,130,,,,1.3456152,,0.022068089,2.15298432,,
39287,12,Robbin's Ditch,1403,base,0.135,3.8227,19.17,4.11,45.7,7.82,1487,0.27,,0.66,0.16,0.941176471,0.17,22,390,,,0.089175946,0.217985645,0.310852969,0.056147818,7.26618816,,
39287,13,Damon Run,7014,base,3.742,105.9616,18.19,7.77,84.6,7.98,838,0.21,,0.62,0.061,0.782051282,0.078,9.6,410,,,1.92256727,5.67615099,7.1597438,0.714096415,87.8887895,,
39287,14,Salt Creek (Lenburg),44335,base,35.06,992.7886,19.86,7.54,84.8,8.2,958,0.042,,3.8,0.13,0.722222222,0.18,20,380,,,,325.952353,61.9500086,15.4398483,1715.5387,,
39287,15,Salt Creek (ST 130) Fixed Station,,base,, ,,,,,,,,,,,,,,,,,,,,,,
39287,16,Salt Creek (US 20) Fixed Station,,base,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
39590,1,Lake Louise Outlet,1478,base,1.658,46.9493323,14.43,10.22,102.7,7.8,,,,13.695,,,,,100,,,,55.5527036,,,,,
39590,2,Clark Ditch,2559,base,1.954,55.331119,15.44,9.67,99.3,8.05,,,,8.8,,,,,100,,,,42.0693564,,,,,
39590,3,Unnamed Tributary (Weblos),976,base,0.707,20.0200108,17.61,7.21,77.5,7.79,,,,0,,,,,100,,,,0,,,,,
39590,4,Block Ditch,469,base,0.7263,20.566526,14.06,8.26,,7.59,,,,2.695,,,,,100,,,,4.78887444,,,,,
39590,5,Salt Creek Headwaters,5170,base,7.051,199.662088,18.05,8.45,91.6,7.93,,,,2.2,,,,,100,,,,37.9517697,,,,,
39590,6,Sager's Lake Outlet,3831,base,3.213,90.9820294,17.67,9.75,105,8.08,,,,0,,,,,100,,,,0,,,,,
39590,7,Beauty Creek,2078,base,1.365,38.6524962,13.9,8.91,88.5,7.83,,,,2.2,,,,,100,,,,7.34706647,,,,,
39590,8,Pepper Creek,1937,base,2.566,72.6610294,14.32,9.25,92.7,8.19,,,,0.88,,,,,100,,,,5.52456339,,,,,
39590,9,Unnamed Tributary (Mallards Landing) dup,1872,base,1.245,35.2544745,10.76,9.49,87.8,8,,,,0.88,,,,,200,,,,,,,,,
39590,9,Unnamed Tributary (Mallards Landing),1872,base,1.245,35.2544745,10.78,9.37,86.7,8.02,,,,0.4,,,,,200,,,,1.21839464,,,,,
39590,10,Butternut Springs Outlet,1162,base,1.48,41.9089336,14.85,9.4,95.4,8.34,,,,0.88,,,,,100,,,,3.18642004,,,,,
39591,11,Squirrel Creek,1588,base,0.84,23.7861515,15.28,8.68,88.9,8.05,,,,1.76,,,,,200,,,,3.61701734,,,,,
39591,12,Robbin's Ditch,1466,base,0.65,18.4059506,11.44,8.32,78.4,7.83,,,,8.8,,,,,200,,,,13.9944123,,,,,
39591,13,Damon Run,6561,base,6.853,194.055352,11.33,7.81,73.2,7.84,,,,1.32,,,,,300,,,,22.1316248,,,,,
39591,14,Salt Creek (Lenburg),44335,base,57.026,1614.79652,13.31,8.34,81.8,8.18,,,,13.2,,,,,100,,,,1841.64313,,,,,
39596,1,Lake Louise Outlet,1478,base,1.815,51.3950773,13.28,8.22,80.5,7.61,,,,22,,,,,400,,,,97.6917629,,,,15,
39596,2,Clark Ditch,2559,base,1.765,49.979235,12.53,9.31,89.7,8.01,,,,8.8,,,,,200,,,,38.0002119,,,,15,
39596,3,Unnamed Tributary (Weblos),976,base,0.787,22.2853586,14.39,7.33,73.6,7.77,,,,0,,,,,200,,,,0,,,,15,
39596,4,Block Ditch,469,base,0.774473,21.9306334,11.5,6.67,63.7,7.64,,,,0,,,,,100,,,,0,,,,15,
39596,5,Salt Creek Headwaters,5170,base,5.409,153.165825,13.76,8.74,86.4,7.91,,,,0.44,,,,,100,,,,5.82275202,,,,16,
39596,6,Sager's Lake Outlet,3831,base,3.069,86.9044034,15.69,9.53,98.5,8.1,,,,0,,,,,200,,,,0,,,,15,
39596,7,Beauty Creek,2078,base,1.258,35.6225935,13.53,8.59,84.7,7.84,,,,0,,,,,100,,,,0,,,,15,
39596,8,Pepper Creek,1937,base,2.419,68.4984529,14.61,9.41,94.9,8.08,,,,0,,,,,100,,,,0,,,,16,
39596,9,Unnamed Tributary (Mallards Landing),1872,base,1.026,29.053085,14.43,8.64,87.7,8.1,,,,0,,,,,100,,,,0,,,,15,
39596,10,Butternut Springs Outlet,1162,base,1.293,36.6136832,15.31,9.09,93,8.24,,,,0,,,,,100,,,,0,,,,15,
39596,11,Squirrel Creek,1588,base,0.558,15.8008006,18.56,10.95,119.8,8.51,,,,2.2,,,,,100,,,,3.00341618,,,,16,
39597,12,Robbin's Ditch,1466,base,0.438,12.402779,13.03,8.01,78.2,7.82,,,,9.295,,,,,300,,,,9.96052297,,,,15,
39596,13,Damon Run,6561,base,6.835,193.545649,16.53,9.24,97.1,8.14,,,,0.44,,,,,300,,,,7.3578314,,,,16,
39596,14,Salt Creek (Lenburg),44335,base,51.007,1444.35741,15.2,9.24,94.4,8.16,,,,8.8,,,,,100,,,,1098.17383,,,,16,
39597,15,Gustafson Ditch,,base,,,12.65,10.14,97.9,7.63,,,,17.6,,,,,100,,,,,,,,15,
39598,2,Clark Ditch,2716,macro,,,,,,,,,,,,,,,,,,,,,,,,1.55555556
39598,5,Salt Creek Headwaters,4916,macro,,,,,,,,,,,,,,,,,,,,,,,,4.88888889
39598,7,Beauty Creek,2092,macro,,,,,,,,,,,,,,,,,,,,,,,,1.55555556
39598,8,Pepper Creek,1937,macro,,,,,,,,,,,,,,,,,,,,,,,,2.44444444
39598,9,Unnamed Tributary (Mallards Landing),1899,macro,,,,,,,,,,,,,,,,,,,,,,,,2.22222222
39598,10,Butternut Springs Outlet,1176,macro,,,,,,,,,,,,,,,,,,,,,,,,1.11111111
39598,13,Damon Run,7014,macro,,,,,,,,,,,,,,,,,,,,,,,,2
39598,14,Salt Creek (Lenburg),44335,macro,,,,,,,,,,,,,,,,,,,,,,,,2.22222222
39605,1,Lake Louise Outlet,1478,base,3.553,100.609757,17.37,6,64.2,7.37,741,,,17.6,,,,,500,,,,152.991221,,,,15,
39605,2,Clark Ditch,2559,base,4.022,113.890359,22.68,5.5,65.4,7.71,736,,,2.2,,,,,1600,,,,21.6482794,,,,49,
39605,3,Unnamed Tributary (Weblos),976,base,1.031,29.1946693,23.34,3.79,45.7,7.43,833,,,0,,,,,1500,,,,0,,,,15,
39605,4,Block Ditch,469,base,1.197,33.8952659,19.96,4.54,51.2,7.39,716,,,0.44,,,,,200,,,,1.28856243,,,,15,
39605,5,Salt Creek Headwaters,5170,base,7.726,218.77596,23.33,5.55,66.7,7.67,614,,,0.44,,,,,2600,,,,8.31698689,,,,20,
39605,6,Sager's Lake Outlet,3831,base,6.36,180.095147,23.74,7.16,86.8,8.03,789,,,0,,,,,1000,,,,0,,,,20,
39605,7,Beauty Creek,2078,base,1.29,36.5287326,20.17,7.39,83.7,7.86,947,,,0,,,,,0,,,,0,,,,15,
39605,8,Pepper Creek,1937,base,3.383,95.7958934,19.94,7.51,84.7,7.9,771,,,0.44,,,,,300,,,,3.64177668,,,,17.5,
39605,9,Unnamed Tributary (Mallards Landing),1872,base,1.093,30.9503138,21.97,6.02,70.6,7.96,735,,,0.88,,,,,300,,,,2.35321426,,,,15,
39605,10,Butternut Springs Outlet,1162,base,1.312,37.1517033,22.79,6.86,81.7,8.04,590,,,0,,,,,500,,,,0,,,,15,
39605,11,Squirrel Creek,1588,base,0.868,24.5790232,24.33,5.32,65.3,7.7,830,,,0.44,,,,,200,,,,0.934396146,,,,15,
39605,12,Robbin's Ditch,1466,base,1.202,34.0368501,20.87,3.85,44.2,7.42,1124,,,9.46,,,,,400,,,,27.8198152,,,,,
39605,13,Damon Run,6561,base,6.704,189.836142,21.48,6.32,73.4,7.71,760,,,0,,,,,300,,,,0,,,,16,
39605,14,Salt Creek (Lenburg) (dup),44335,base,76.625,2169.7784,21.49,6.32,73.4,7.84,742,,,13.2,,,,,900,,,,2474.58887,,,,27.5,
39605,14,Salt Creek (Lenburg),44335,base,76.625,2169.7784,21.36,6.22,72.1,7.84,740,,,13.2,,,,,1400,,,,2474.58887,,,,28.5,
39605,15,Gustafson Ditch,,base,0.194,5.49346832,20.96,3.24,37.2,7.22,405,,,0.88,,,,,700,,,,0.417679383,,,,15,
39611,1,Lake Louise Outlet,1478,base,3.843,108.821643,20.51,6.48,73.8,7.45,605,,,22,,,,,100,,DO and DO % Sat:  RD,,206.848179,,,,15,
39611,2,Clark Ditch,2559,base,3.854,109.133128,24.03,5.8,70.7,7.75,680,,,2.2,,,,,1000,,DO and DO % Sat:  RD,,20.744025,,,,36,
39611,3,Unnamed Tributary (Weblos),976,base,0.79,22.3703091,25.36,2.78,34.7,7.31,797,,,0,,,,,100,,DO and DO % Sat:  RD,,0,,,,15.5,
39611,4,Block Ditch,469,base,1.0815,30.62467,20.93,7.14,82.1,7.52,825,,,0.22,,,,,100,,DO and DO % Sat:  RD,,0.582113728,,,,15,
39611,5,Salt Creek Headwaters,5170,base,4.982,141.074532,27.37,6.34,82.2,7.72,644,,,0.22,,,,,100,,DO and DO % Sat:  RD,,2.6815447,,,,19,
39611,6,Sager's Lake Outlet,3831,base,3.482,98.5992613,25.61,7.55,94.8,7.98,792,,,0,,,,,0,,DO and DO % Sat:  RD,,0,,,,15,
39611,7,Beauty Creek,2078,base,1.479,41.8806167,16.86,7.69,80.4,7.59,860,,,0,,,,,100,,DO and DO % Sat:  RD,,0,,,,15,
39611,8,Pepper Creek,1937,base,1.454,41.1726955,17.81,7.69,83,7.88,778,,,0.44,,,,,400,,DO and DO % Sat:  RD,,1.56522119,,,,17,
39611,9,Unnamed Tributary (Mallards Landing),1872,base,1.752,49.6111159,20.8,7.18,82.1,7.91,696,,,1.32,,,,,400,,DO and DO % Sat:  RD,,5.65804855,,,,15,
39611,10,Butternut Springs Outlet,1162,base,1.518,42.9849737,21.25,7.45,86.1,8.05,594,,,0.22,,,,,300,,DO and DO % Sat:  RD,,0.817058381,,,,15,
39611,11,Squirrel Creek (dup),1588,base,1.005,28.4584312,23.25,4.06,48.7,7.48,660,,,2.2,,,,,100,,DO and DO % Sat:  RD,,,,,,15,
39611,11,Squirrel Creek,1588,base,1.005,28.4584312,23.1,4.83,57.8,7.5,659,,,2.2,,,,,0,,DO and DO % Sat:  RD,,5.40937861,,,,15,
39611,12,Robbin's Ditch,1466,base,0.419,11.8647589,18.85,3.3,36.5,7.42,1249,,,9.79,,,,,800,,DO and DO % Sat:  RD,,10.0358775,,,,15,
39611,13,Damon Run,6561,base,7.902,223.759725,19.65,6.42,71.9,7.66,741,,,4.4,,,,,200,,DO and DO % Sat:  RD,,85.0644971,,,,18,
39611,14,Salt Creek (Lenburg),44335,base,72.489,2052.65992,20.55,6.62,75.6,7.87,748,,,8.8,,,,,400,,DO and DO % Sat:  RD,,1560.67839,,,,42,
39611,15,Gustafson Ditch,,base,0.142,7.35,19.25,3.46,38.4,7.35,394,,,2.695,,,,,100,,DO and DO % Sat:  RD,,,,,,15,
39618,1,Lake Louise Outlet,1478,base,1.916,54.2550789,16.4,6.23,65.3,7.43,818,,,33.99,,,,,100,,,,159.332843,,,,15,
39618,2,Clark Ditch,2559,base,1.615,45.7317079,19.98,7.31,82.4,7.95,754,,,0.88,,,,,700,,,,3.47707322,,,,31,
39618,3,Unnamed Tributary (Weblos),976,base,0.506,14.3283246,21.84,4.95,57.9,7.5,912,,,0,,,,,800,,,,0,,,,18.5,
39618,4,Block Ditch,469,base,0.370681,10.4965172,15.81,7.08,73.3,7.47,838,,,0,,,,,200,,,,0,,,,15,
39618,5,Salt Creek Headwaters,5170,base,4.512,127.765614,24.93,8.17,101.3,7.96,644,,,0.44,,,,,100,,,,4.85713757,,,,17.5,
39618,6,Sager's Lake Outlet,3831,base,2.731,77.3333092,23.79,7.96,96.6,8.07,851,,,0,,,,,400,,,,0,,,,15,
39618,7,Beauty Creek,2078,base,3.573,101.176094,17.08,7.37,78.4,7.76,830,,,0,,,,,500,,,,0,,,,17.5,
39617,8,Pepper Creek,1937,base,2.283,64.6473617,17.01,8.25,87.6,7.92,758,,,1.1,,,,,400,,,,6.14408526,,,,15,
39617,9,Unnamed Tributary (Mallards Landing),1872,base,1,28.316847,16.55,7.95,83.5,8.12,731,,,0.44,,,,,500,,,,1.07649326,,,,15,
39617,10,Butternut Springs Outlet (dup),1162,base,0.957,27.0992226,19.09,7.8,86.4,8.2,594,,,0,,,,,100,,,,0,,,,15,
39617,10,Butternut Springs Outlet,1162,base,0.957,27.0992226,19.07,7.8,86.3,8.2,594,,,0,,,,,100,,,,0,,,,15,
39617,11,Squirrel Creek,1588,base,0.279,7.90040031,21.72,9.42,109.9,8.11,705,,,2.42,,,,,100,,,,1.6518789,,,,19,
39617,12,Robbin's Ditch,1466,base,0.203,5.74831994,15.8,3.91,40.5,7.61,1359,,,2.695,,,,,900,,,,1.3384848,,,,15,
39617,13,Damon Run,6561,base,6.004,170.014349,16.55,7.16,75.3,7.82,760,,,1.32,,,,,500,,,,19.3897965,,,,18,
39617,14,Salt Creek (Lenburg),44335,base,34.873,987.493405,17.56,7.07,75.9,8,858,,,11,,,,,200,,,,938.513733,,,,26.5,
39617,15,Gustafson Ditch,,base,0.09,2.54851623,17.61,4.14,44.5,7.41,475,,,9.46,,,,,300,,,,2.08301445,,,,15,
39623,1,Lake Louise Outlet,1478,base,1.786,50.5738887,15.48,7.05,72.5,7.53,866,,,22,,,,,100,,,,96.1308477,,,,15,
39623,2,Clark Ditch,2559,base,1.545,43.7495286,19.63,7.83,87.7,8.08,886,,,2.2,,,,,700,,,,8.3159104,,,,19,
39623,3,Unnamed Tributary (Weblos),976,base,0.305,8.63663833,20.7,5.41,61.9,7.61,1014,,,0,,,,,1000,,,,0,,,,17,
39623,4,Block Ditch,469,base,0.063287,1.7920883,16.1,7.75,80.7,7.55,911,,,0,,,,,200,,,,0,,,,15,
39623,5,Salt Creek Headwaters,5170,base,4.041,114.428379,24.51,8.35,102.7,8.01,686,,,0.88,,,,,300,,,,8.70021849,,,,17,
39623,6,Sager's Lake Outlet,3831,base,2.83,80.136677,23.07,8.23,98.6,8.13,914,,,0,,,,,100,,,,0,,,,15,
39623,7,Beauty Creek,2078,base,3.738,105.848374,15.66,8,82.6,7.78,883,,,0,,,,,500,,,,0,,,,19,
39623,8,Pepper Creek,1937,base,2.045,57.9079521,15.79,8.54,88.3,8.1,818,,,0.22,,,,,600,,,,1.10071435,,,,15,
39623,9,Unnamed Tributary (Mallards Landing),1872,base,0.735,20.8128825,17.1,8.08,86,8.17,806,,,0.88,,,,,700,,,,1.58244509,,,,15,
39623,10,Butternut Springs Outlet,1162,base,1.063,30.1008084,19.03,8.07,89.3,8.26,623,,,0,,,,,100,,,,0,,,,15.5,
39623,11,Squirrel Creek,1588,base,0.469,13.2806012,21.73,6.94,81,7.88,766,,,0.88,,,,,100,,,,1.00975067,,,,15,
39623,12,Robbin's Ditch,1466,base,0.186,5.26693354,15.74,3.55,36.8,7.43,1308,,,2.2,,,,,1400,,,,1.00113873,,,,15,
39623,13,Damon Run,6561,base,5.028,142.377107,16.78,7.83,82.7,7.9,814,,,1.76,,,,,500,,,,21.6504324,,,,15,
39623,14,Salt Creek (Lenburg),44335,base,44.542,1261.289,17.52,7.35,78.9,8.09,966,,,8.8,,,,,400,,,,958.983252,,,,24,
39623,15,Gustafson Ditch,,base,0.026,0.736238022,15.6,3.51,36.1,7.4,272,,,1.32,,,,,1300,,,,0.083966474,,,,18.5,
39961,1,Lake Louise Outlet,1478,base,2.295,64.9872,13.44,7.18,70.6,7.58,843,,3.8,,,,,,100,,,,0,,,,,
39961,2,Clark Ditch,2559,base,2.655,75.1812,16.5,7.6,79.8,7.94,717,,0.8,,,,,,400,,,,0,,,,,
39961,5,Salt Creek Headwaters,5170,base,9.183,260.0336,16.53,6.43,67.6,7.76,669,,0.3,,,,,,1200,,,,0,,,,,
39961,6,Sager's Lake Outlet,3831,base,4.972,140.7914,17.98,8.4,90.9,8.18,867,,0.3,,,,,,100,,,,0,,,,,
39961,7,Beauty Creek,2078,base,1.615,45.7317,12.75,8.67,84,7.75,907,,0.3,,,,,,100,,,,0,,,,,
39961,8,Pepper Creek,1937,base,3.337,94.4933,14.57,8.67,87.4,8.15,806,,0.5,,,,,,100,,,,0,,,,,
39961,8,Pepper Creek (Duplicate),1937,base,3.337,94.4933,14.57,8.66,87.3,8.08,807,,0.5,,,,,,,,,,0,,,,,
39961,10,Butternut Springs Outlet,1162,base,1.344,38.0578,15.91,7.51,77.8,8.18,644,,0.3,,,,,,100,,,,0,,,,,
39961,12,Robbin's Ditch,1466,base,0.645,18.2644,15,5.38,54.8,7.63,1147,,1,,,,,,500,,Nitrate: RD,,0,,,,,
39961,12,Robbin's Ditch (Duplicate),1466,base,0.645,18.2644,14.98,5.08,51.7,7.62,1154,,1.2,,,,,,600,,Nitrate: RD,,0,,,,,
39961,13,Damon Run,6561,base,8.636,244.544,15.4,7.5,76.9,7.85,771,,0.5,,,,,,100,,,,0,,,,,
39989,1,Lake Louise Outlet,1478,base,2.31,65.41,16.16,6.43,67.3,7.38,834,,2.1,,,,,,300,11:00am,,,0,,,,,
39989,2,Clark Ditch,2559,base,1.66,47.06,21.76,6.45,75,7.78,804,,0.3,,,,,,2100,10:15am,,,0,,,,,
39989,5,Salt Creek Headwaters,5170,base,6.13,173.69,19.35,5.24,58.3,7.6,686,,0.3,,,,,,1300,8:35am,,,0,,,,,
39989,6,Sager's Lake Outlet,3831,base,3.81,107.94,22.78,6.43,76.6,7.87,864,,0.3,,,,,,300,8:25am,,,0,,,,,
39989,6,Sager's Lake Outlet (duplicate),3831,base,3.81,107.94,22.67,6.47,76.7,7.85,865,,0.3,,,,,,600,8:30am,,,0,,,,,
39989,7,Beauty Creek,2078,base,1.64,46.45,14.48,8.55,86,7.56,918,,0.3,,,,,,100,4:30pm,,,0,,,,,
39989,8,Pepper Creek,1937,base,2.42,68.64,19.47,7.8,87.3,7.91,800,,0.8,,,,,,1100,11:45am,,,0,,,,,
39989,10,Butternut Springs Outlet,1162,base,0.88,24.98,23.5,6.87,83.1,8.06,606,,0.3,,,,,,200,12:20pm,,,0,,,,,
39989,12,Robbin's Ditch,1466,base,0.22,6.11,21.41,5.56,64.5,7.59,1200,,1.6,,,,,,1100,1:00pm,,,0,,,,,
39989,13,Damon Run,6561,base,7.92,224.21,23.88,6.18,75.1,7.64,723,,0.3,,,,,,700,3:00pm,,,0,,,,,
40017,1,Lake Louise Outlet,1478,base,2.22,62.86,14.46,7.29,73.3,7.66,868,,2.05,,,,,,500,0.423611111,Nitrate: RD,,0,,,,15,
40017,2,Clark Ditch,2559,base,1.26,35.68,18.35,7.26,79.2,8.16,836,,0.5,,,,,,1000,0.402777778,Nitrate: RD,,0,,,,16,
40017,5,Salt Creek Headwaters,5170,base,5.05,143,17.16,5.57,59.3,7.81,710,,0.7,,,,,,1300,0.34375,Nitrate: RD,,0,,,,19.5,
40017,5,Salt Creek Headwaters (duplicate),5170,base,5.05,143,17.17,5.53,58.9,7.82,709,,0.6,,,,,,100,0.34375,Nitrate: RD,,0,,,,,
40017,6,Sager's Lake Outlet,3831,base,3.45,97.8,19.8,6.87,77.2,8.05,886,,0.15,,,,,,100,0.361111111,Nitrate: RD,,0,,,,15,
40017,7,Beauty Creek,2078,base,1.55,43.89,13.66,8.77,86.6,7.82,926,,0.45,,,,,,300,0.385416667,Nitrate: RD,,0,,,,15,
40017,8,Pepper Creek,1937,base,2.15,60.88,16.14,8.75,91.3,8.22,803,,0.7,,,,,,800,0.444444444,Nitrate: RD,,0,,,,15,
40017,10,Butternut Springs Outlet,1162,base,0.64,18.12,20.34,7.76,88,8.44,591,,0.4,,,,,,600,0.4625,Nitrate: RD,,0,,,,15,
40017,12,Robbin's Ditch,1466,base,0.05,1.42,18.26,4.13,45.1,7.79,1443,,0,,,,,,100,0.482638889,Nitrate: RD,,0,,,,15,
40017,13,Damon Run,6561,base,3.86,109.3,19.31,7.2,80.2,8.12,823,,0.7,,,,,,200,0.520833333,Nitrate: RD,,0,,,,15,
40023,1,Lake Louise Outlet,1478,base,1.94,54.93,15.15,6.9,70.4,7.59,859,,3.6,,,,,,100,0.489583333,Nitrate:  RD,,,,,,15,
40023,2,Clark Ditch,2559,base,1.48,41.96,20.14,7,79.2,8.05,850,,0.4,,,,,,700,0.46875,Nitrate:  RD,,,,,,17.5,
40023,5,Salt Creek Headwaters,5170,base,4.58,129.69,19.18,5.09,56.5,7.8,701,,0.4,,,,,,1100,0.395833333,Nitrate:  RD,,,,,,16,
40023,5,Salt Creek Headwaters (duplicate),5170,base,4.58,129.69,19.19,4.94,54.8,7.81,701,,0.6,,,,,,1200,0.399305556,Nitrate:  RD,,,,,,,
40023,6,Sager's Lake Outlet,3831,base,5.9,167.07,21.94,6.86,80.4,8.09,851,,0.6,,,,,,300,0.409722222,Nitrate:  RD,,,,,,15,
40023,7,Beauty Creek,2078,base,1.98,56.07,15.13,7.77,80.8,7.71,870,,0.5,,,,,,400,0.440972222,Nitrate:  RD,,,,,,15,
40023,8,Pepper Creek,1937,base,2.4,67.96,17.93,8.24,89.4,8.17,768,,0.4,,,,,,600,0.5,Nitrate:  RD,,,,,,17.5,
40023,10,Butternut Springs Outlet,1162,base,1.34,37.82,21.09,7.76,89.4,8.34,609,,0.3,,,,,,300,0.541666667,Nitrate:  RD,,,,,,15,
40023,12,Robbin's Ditch,1466,base,1.18,33.41,21.86,6.2,72.6,7.72,783,,2.3,,,,,,2800,0.590277778,Nitrate:  RD,,,,,,18.5,
40023,13,Damon Run,6561,base,10.5,297.33,21.48,6.49,75.3,7.85,636,,1.1,,,,,,1600,0.555555556,Nitrate:  RD,,,,,,43,
